rank	name	verdict	download_count	n_direct_deps	n_in_dataset	n_tp	n_notp	n_unk	dep_tp_ratio
7317	nvidia-cuda-cupti	notp	252462						
7318	django-split-settings	notp	252455						
7319	qwen-agent	notp	252149	11	11	4	7	0	0.36363636363636365
7320	saspy	notp	252072						
7321	bgutil-ytdlp-pot-provider	tp	252014						
7322	dockerfile	notp	251974						
7323	pygeoif	tp	251763	1	1	1	0	0	1.0
7324	pylint-junit	notp	251639	2	2	1	1	0	0.5
7325	py3dmol	notp	251481						
7326	varint	notp	251457						
7327	mapbox	notp	251286						
7328	memory-tempfile	notp	251251						
7329	airflow-provider-lakefs	notp	251084	2	2	0	2	0	0.0
7330	ib-insync	notp	250918						
7331	technical	tp	250866	2	2	1	1	0	0.5
7332	pyro4	notp	250856						
7333	speedtest-cli	notp	250827						
7334	xds-protos	notp	250799	2	2	0	2	0	0.0
7335	types-tensorflow	notp	250709	3	3	1	2	0	0.3333333333333333
7336	proxy-tools	notp	250693						
7337	tuf	tp	250592	2	2	2	0	0	1.0
7338	dm-env	notp	250547						
7339	ansible-pylibssh	tp	250472						
7340	xdg-base-dirs	notp	250214						
7341	django-haystack	tp	250180	2	2	1	1	0	0.5
7342	jupyter-book	tp	250147	5	5	4	1	0	0.8
7343	reno	notp	250050						
7344	smartystreets-python-sdk	notp	250045	1	1	1	0	0	1.0
7345	gcloud-aio-taskqueue	notp	250036	1	1	0	1	0	0.0
7346	tzwhere	notp	249694						
7347	hdrpy	notp	249678	1	1	1	0	0	1.0
7348	pymonetdb	notp	249670						
7349	gcloud-rest-datastore	notp	249637	1	1	0	1	0	0.0
7350	desert	notp	249471						
7351	django-datadog-logger	tp	249417	4	4	1	3	0	0.25
7352	kanboard	tp	249400						
7353	python-lsp-ruff	notp	249355	5	5	2	3	0	0.4
7354	trie	notp	249189	5	5	0	5	0	0.0
7355	djangorestframework-recursive	notp	249127						
7356	pyglove	notp	249095	2	2	2	0	0	1.0
7357	secweb	tp	248981						
7358	matrix-client	notp	248884						
7359	target-hotglue	notp	248788						
7360	py-machineid	notp	248161						
7361	hyper-connections	notp	248028	3	3	0	3	0	0.0
7362	ft-pandas-ta	tp	247984	2	2	2	0	0	1.0
7363	metaphone	notp	247800						
7364	django-sslserver	notp	247772						
7365	ws4py	tp	247573						
7366	dishka	tp	247521	1	1	1	0	0	1.0
7367	pylightxl	notp	247384						
7368	crosshair-tool	tp	247228	7	7	3	4	0	0.42857142857142855
7369	pyreadline	notp	247184						
7370	finnhub-python	notp	247046	1	1	1	0	0	1.0
7371	bluetooth-adapters	tp	246874	6	6	4	2	0	0.6666666666666666
7372	mtcnn	notp	246838	2	2	1	1	0	0.5
7373	praat-parselmouth	notp	246814	1	1	1	0	0	1.0
7374	fast-simplification	tp	246727	1	1	1	0	0	1.0
7375	concurrencytest	notp	246696	2	2	1	1	0	0.5
7376	selenium-stealth	notp	246353	1	1	0	1	0	0.0
7377	sagemaker-training	notp	246315						
7378	spacy-transformers	tp	246246	8	8	6	2	0	0.75
7379	pyorc	notp	246229						
7380	upstox-python-sdk	notp	246144						
7381	sparklines	tp	245836	1	1	1	0	0	1.0
7382	django-add-default-value	notp	245807						
7383	composio-core	notp	245772	18	18	8	10	0	0.4444444444444444
7384	openapi-codec	notp	245763						
7385	sftpserver	notp	245731	2	2	0	2	0	0.0
7386	nbdime	tp	245186	8	8	5	3	0	0.625
7387	pyink	tp	245179	9	9	6	3	0	0.6666666666666666
7388	pemja	notp	245055						
7389	sliceline	tp	244988	3	3	2	1	0	0.6666666666666666
7390	pyzipcode	notp	244932						
7391	pykcs11	tp	244802						
7392	home-assistant-bluetooth	tp	244718	1	1	1	0	0	1.0
7393	marker-pdf	notp	244713	21	21	11	10	0	0.5238095238095238
7394	azure-communication-sms	notp	244664	3	3	1	2	0	0.3333333333333333
7395	twelvelabs	notp	244569						
7396	zerobouncesdk	notp	244474						
7397	verlib2	notp	244405	1	1	0	1	0	0.0
7398	json-encoder	notp	244208	2	2	0	2	0	0.0
7399	drain3	notp	244093						
7400	flask-script	notp	244078						
7401	fiscalyear	notp	244030						
7402	akracer	notp	244027						
7403	openinference-instrumentation-google-genai	notp	243955	6	6	0	6	0	0.0
7404	gcloud-rest-taskqueue	notp	243930	1	1	0	1	0	0.0
7405	llama-index-vector-stores-qdrant	notp	243878	3	3	0	3	0	0.0
7406	pyperf	tp	243692	1	1	0	1	0	0.0
7407	cognitojwt	notp	243615						
7408	geoip2-tools	notp	243560						
7409	dirsync	notp	243517						
7410	cassio	notp	243374	3	3	2	1	0	0.6666666666666666
7411	falkordb	tp	243195	2	2	0	2	0	0.0
7412	compiledb	tp	243184	2	2	1	1	0	0.5
7413	kimi-cli	notp	242745	28	27	12	15	0	0.4444444444444444
7414	aspose-words	notp	242668						
7415	asyncinotify	notp	242646						
7416	aiologic	tp	242637	3	3	1	2	0	0.3333333333333333
7417	scarf-sdk	notp	242551	1	1	1	0	0	1.0
7418	snakemake-interface-common	notp	242476	3	3	2	1	0	0.6666666666666666
7419	upstash-redis	notp	242474	1	1	0	1	0	0.0
7420	azure-ai-translation-text	notp	242398	3	3	1	2	0	0.3333333333333333
7421	certbot-dns-route53	notp	242330	3	3	0	3	0	0.0
7422	quickjs	notp	242324						
7423	vonage-jwt	notp	242153	2	2	1	1	0	0.5
7424	qasync	notp	242043						
7425	rtfparse	notp	242039	4	4	1	3	0	0.25
7426	m2crypto	notp	241824	1	1	1	0	0	1.0
7427	django-bootstrap4	tp	241740	2	2	0	2	0	0.0
7428	fhirclient	tp	241613	1	1	1	0	0	1.0
7429	os-client-config	notp	241582	2	2	0	2	0	0.0
7430	libsast	notp	241539	3	3	1	2	0	0.3333333333333333
7431	python-terraform	notp	241348						
7432	gcloud-rest-bigquery	notp	241245	1	1	0	1	0	0.0
7433	provide-dir	notp	241092						
7434	devpi-common	notp	241085	3	3	2	1	0	0.6666666666666666
7435	mwaa-dr	tp	241055	1	1	1	0	0	1.0
7436	stim	notp	240986	1	1	1	0	0	1.0
7437	nagisa	notp	240784	3	3	1	2	0	0.3333333333333333
7438	missingpy	notp	240660						
7439	pyats-easypy	notp	240580	11	11	1	10	0	0.09090909090909091
7440	agent-framework-anthropic	notp	240497	2	2	0	2	0	0.0
7441	spectree	tp	240342	1	1	1	0	0	1.0
7442	pyats-utils	notp	240088	4	4	1	3	0	0.25
7443	llama-stack-client	tp	240019	15	15	8	7	0	0.5333333333333333
7444	sphinxcontrib-youtube	notp	239866	2	2	2	0	0	1.0
7445	r7insight-python	notp	239730	1	1	1	0	0	1.0
7446	grpc-gateway-protoc-gen-openapiv2	notp	239604						
7447	netflix-spectator-py	notp	239566						
7448	dagster-datadog	notp	239548						
7449	flask-principal	notp	239512						
7450	pyunpack	notp	239387						
7451	mcp-server-time	tp	239315	4	4	3	1	0	0.75
7452	pyats-aetest	notp	239260	8	8	2	6	0	0.25
7453	threadloop	notp	239244	1	1	1	0	0	1.0
7454	bluetooth-data-tools	tp	239226	1	1	1	0	0	1.0
7455	blacken-docs	tp	239180	1	1	1	0	0	1.0
7456	pyats-kleenex	notp	239137	8	8	1	7	0	0.125
7457	geoarrow-types	notp	238939						
7458	python-gerrit-api	notp	238920	1	1	1	0	0	1.0
7459	simplification	tp	238889	1	1	1	0	0	1.0
7460	missingno	notp	238872						
7461	monkeytype	notp	238767						
7462	spatial-access	notp	238741						
7463	python-tools-scripts	notp	238704	6	6	5	1	0	0.8333333333333334
7464	matrice	notp	238685						
7465	scrapegraph-py	notp	238631	6	6	4	2	0	0.6666666666666666
7466	pygelf	notp	238629						
7467	amazon-transcribe	notp	238607	1	1	0	1	0	0.0
7468	gpxpy	notp	238497						
7469	ngram	notp	238412						
7470	airflow-mcd	notp	238401	3	3	1	2	0	0.3333333333333333
7471	pyats-aereport	notp	238363	5	5	1	4	0	0.2
7472	shiny	notp	238240	20	20	13	7	0	0.65
7473	pyats-topology	notp	238216	6	6	2	4	0	0.3333333333333333
7474	pdb-attach	notp	238171						
7475	namedlist	notp	238110						
7476	robotframework-sshlibrary	notp	237933						
7477	zensical	tp	237922	7	7	2	5	0	0.2857142857142857
7478	mjml	notp	237905	5	5	2	3	0	0.4
7479	iso639-lang	notp	237871						
7480	xonsh	tp	237711						
7481	rockset	notp	237687	3	3	1	2	0	0.3333333333333333
7482	slicerator	notp	237655						
7483	pyats-datastructures	notp	237571						
7484	datadiff	notp	237461						
7485	graphene-django-optimizer	notp	237415						
7486	vermin	notp	237408						
7487	base32-crockford	notp	237344						
7488	pytest-loguru	notp	237305	1	1	1	0	0	1.0
7489	pyu2f	notp	237297						
7490	tavern	notp	237102	10	10	4	6	0	0.4
7491	django-bootstrap3	tp	237095	1	1	0	1	0	0.0
7492	streaming-form-data	notp	237074	2	2	2	0	0	1.0
7493	mailbits	notp	237045	1	1	1	0	0	1.0
7494	english-words	notp	237008						
7495	mechanize	notp	236931	1	1	0	1	0	0.0
7496	joblibspark	notp	236668	1	1	1	0	0	1.0
7497	soda-core-snowflake	notp	236657						
7498	cfnresponse	notp	236592	1	1	1	0	0	1.0
7499	pydeps	notp	236582	1	1	1	0	0	1.0
7500	datasieve	notp	236567	2	2	2	0	0	1.0
7501	class-doc	notp	236562	1	1	0	1	0	0.0
7502	tts	notp	236541	41	41	14	27	0	0.34146341463414637
7503	llama-index-vector-stores-milvus	notp	236534	2	2	1	1	0	0.5
7504	globmatch	notp	236530						
7505	rclone-python	notp	236499	1	1	0	1	0	0.0
7506	apache-airflow-providers-grpc	notp	236478	5	5	1	4	0	0.2
7507	htbuilder	tp	236365						
7508	jsonc-parser	notp	236336						
7509	pyats-async	notp	236246	1	1	0	1	0	0.0
7510	langchain-azure-ai	tp	236217	13	13	5	8	0	0.38461538461538464
7511	pytest-reraise	notp	236118	1	1	1	0	0	1.0
7512	agent-framework-copilotstudio	notp	236117	2	2	0	2	0	0.0
7513	drf-flex-fields	notp	236116						
7514	scikit-survival	tp	236077	8	8	4	4	0	0.5
7515	gdsfactory	notp	236051	32	31	19	12	0	0.6129032258064516
7516	pymunk	notp	235858	2	2	0	2	0	0.0
7517	pyats-log	notp	235809	10	10	6	4	0	0.6
7518	oslo-messaging	notp	235666	17	17	0	17	0	0.0
7519	aiohttp-sse	notp	235507	1	1	1	0	0	1.0
7520	conda-package-streaming	notp	235505	2	2	1	1	0	0.5
7521	brainstem	notp	235488	4	4	0	4	0	0.0
7522	tfp-nightly	notp	235483	7	7	3	4	0	0.42857142857142855
7523	pyats-tcl	notp	235414	2	2	0	2	0	0.0
7524	pyats-connections	notp	235377	3	3	0	3	0	0.0
7525	pyxero	tp	235159	5	5	3	2	0	0.6
7526	sphinx-rtd-dark-mode	notp	235121						
7527	pyats-results	notp	235055						
7528	casbin-sqlalchemy-adapter	notp	234994	2	2	0	2	0	0.0
7529	taktile-auth	notp	234957	5	5	4	1	0	0.8
7530	dawg-python	notp	234950						
7531	plato-sdk	notp	234940	15	15	9	6	0	0.6
7532	pyld	notp	234773	3	3	0	3	0	0.0
7533	scrypt	notp	234550						
7534	dash-daq	notp	234544	1	1	0	1	0	0.0
7535	currency-symbols	notp	234330						
7536	django-ninja-extra	notp	234125	5	5	0	5	0	0.0
7537	langchain-neo4j	tp	234020	5	5	4	1	0	0.8
7538	pyats-reporter	notp	233950	6	6	0	6	0	0.0
7539	awsiot	notp	233946	3	3	1	2	0	0.3333333333333333
7540	awslabs-s3-tables-mcp-server	tp	233737	8	8	5	3	0	0.625
7541	dragonmapper	notp	233683	2	2	0	2	0	0.0
7542	jsonschema-pydantic-converter	tp	233673	1	1	1	0	0	1.0
7543	pymysqllock	notp	233665						
7544	ldfparser	notp	233536						
7545	flake8-rst-docstrings	notp	233469	3	3	0	3	0	0.0
7546	uptime	notp	233456						
7547	trickkiste	notp	233451	1	1	0	1	0	0.0
7548	pksuid	notp	233357	1	1	0	1	0	0.0
7549	pgzip	notp	233196						
7550	wiremock	tp	232857	2	2	1	1	0	0.5
7551	pyuca	notp	232795						
7552	google-cloud-securitycenter	tp	232669	8	8	3	5	0	0.375
7553	cognitive-complexity	notp	232589						
7554	ruff-lsp	notp	232458	3	3	2	1	0	0.6666666666666666
7555	pyowm	tp	232213	4	4	2	2	0	0.5
7556	presto-client	notp	232143						
7557	kosong	notp	232011	9	9	7	2	0	0.7777777777777778
7558	lifetimes	notp	231934	5	5	3	2	0	0.6
7559	streamlit-pdf-viewer	notp	231931	1	1	1	0	0	1.0
7560	ydf	notp	231732	3	3	2	1	0	0.6666666666666666
7561	deepdiff6	notp	231723						
7562	poyo	notp	231475						
7563	google-oauth	notp	231468						
7564	python-tss-sdk	notp	231383	1	1	1	0	0	1.0
7565	srptools	notp	231378						
7566	awslabs-dynamodb-mcp-server	tp	231369	12	12	10	2	0	0.8333333333333334
7567	cn2an	notp	231338	1	1	0	1	0	0.0
7568	lucopy	notp	231335	1	1	1	0	0	1.0
7569	mkdocs-kroki-plugin	notp	231143	4	4	2	2	0	0.5
7570	dbt-artifacts-parser	notp	231131	1	1	1	0	0	1.0
7571	agent-framework-purview	notp	231022	3	3	0	3	0	0.0
7572	tardis-client	notp	231017	3	3	2	1	0	0.6666666666666666
7573	phonemizer-fork	notp	231005	5	5	3	2	0	0.6
7574	mo-dots	notp	230967	2	2	0	2	0	0.0
7575	compoundfiles	notp	230826						
7576	markdown-inline-graphviz-extension	notp	230817	1	1	0	1	0	0.0
7577	solc-select	tp	230773	3	3	2	1	0	0.6666666666666666
7578	jac-cloud	notp	230654						
7579	cybrid-api-id-python	notp	230472	2	2	1	1	0	0.5
7580	mo-future	notp	230469						
7581	quandl	notp	230350						
7582	qwen-tts	notp	230299	9	9	3	6	0	0.3333333333333333
7583	sentry-prevent-cli	notp	230271	3	3	2	1	0	0.6666666666666666
7584	abi3audit	tp	230265	8	8	5	3	0	0.625
7585	lazr-uri	notp	230242	1	1	0	1	0	0.0
7586	slack	notp	230241						
7587	py2neo-history	notp	230071						
7588	python-xmp-toolkit	notp	230035	1	1	1	0	0	1.0
7589	cybrid-api-organization-python	notp	230024	2	2	1	1	0	0.5
7590	voluptuous-serialize	notp	229786	1	1	0	1	0	0.0
7591	neo4j-rust-ext	notp	229755	1	1	0	1	0	0.0
7592	celery-progress	notp	229661						
7593	cdifflib	notp	229625						
7594	wolframalpha	notp	229551	5	5	2	3	0	0.4
7595	kivy-garden	notp	229524						
7596	meshcat	notp	229454						
7597	pylama	notp	229320						
7598	pytorch-ignite	notp	229050	2	2	1	1	0	0.5
7599	azure-search	notp	229003						
7600	complexipy	tp	228582	2	2	1	1	0	0.5
7601	nglview	notp	228510	5	5	2	3	0	0.4
7602	emot	notp	228437						
7603	flake8-cognitive-complexity	notp	228430						
7604	simple-settings	notp	228359						
7605	psycopg2-pool	notp	228338	1	1	0	1	0	0.0
7606	swesmith	notp	228262						
7607	graphene-file-upload	notp	228254						
7608	percy-appium-app	notp	228179	2	2	2	0	0	1.0
7609	mdx-include	notp	228079						
7610	trogon	notp	228071	2	2	1	1	0	0.5
7611	fastecdsa	tp	227976						
7612	tensorizer	notp	227943	8	8	1	7	0	0.125
7613	dbt-glue	notp	227851	7	7	4	3	0	0.5714285714285714
7614	rcslice	notp	227660						
7615	english	notp	227628	1	1	0	1	0	0.0
7616	laszip	tp	227620						
7617	xatlas	notp	227614						
7618	aws-cdk-aws-neptune-alpha	notp	227549	5	5	2	3	0	0.4
7619	pytest-console-scripts	tp	227545						
7620	superqt	tp	227430	4	4	2	2	0	0.5
7621	aiocron	notp	227397	3	3	0	3	0	0.0
7622	localstack-obfuscator	notp	227377	2	2	1	1	0	0.5
7623	cyclic	notp	227214						
7624	orion-py-client	notp	227162	2	2	0	2	0	0.0
7625	django-templated-mail	notp	227092						
7626	openinference-instrumentation-litellm	notp	226784	7	7	0	7	0	0.0
7627	runwayml	notp	226770	6	6	3	3	0	0.5
7628	msgpack-numpy-opentensor	notp	226722						
7629	diastatic-malt	notp	226719						
7630	logstash-python-formatter	notp	226648						
7631	espeakng-loader	notp	226608						
7632	pulp-glue	notp	226549	4	4	3	1	0	0.75
7633	contentful	notp	226502	2	2	1	1	0	0.5
7634	mo-imports	notp	226436	1	1	0	1	0	0.0
7635	flet-web	tp	226359	3	3	3	0	0	1.0
7636	advanced-alchemy	tp	226334	6	6	2	4	0	0.3333333333333333
7637	django-rosetta	notp	226324	3	3	1	2	0	0.3333333333333333
7638	exrex	notp	226323						
7639	pytest-md	notp	226323	1	1	1	0	0	1.0
7640	graphene-pydantic	notp	226274	2	2	1	1	0	0.5
7641	pynmeagps	tp	226260						
7642	matplotlib-venn	notp	226247						
7643	llama-index-llms-ollama	notp	226243	2	2	1	1	0	0.5
7644	matrice-common	notp	226072						
7645	dvc-gs	tp	226000	2	2	1	1	0	0.5
7646	loopmon	notp	225865	1	1	1	0	0	1.0
7647	requests-credssp	tp	225772						
7648	clang-tidy	tp	225745						
7649	agent-framework-ag-ui	notp	225713	4	4	2	2	0	0.5
7650	rocketchat-api	tp	225679	2	2	2	0	0	1.0
7651	kmeans1d	notp	225641						
7652	skypilot-nightly	notp	225543	49	49	27	22	0	0.5510204081632653
7653	python-active-directory	notp	225257						
7654	nmslib	notp	225161	3	3	2	1	0	0.6666666666666666
7655	dbus-next	notp	225117						
7656	tfx-bsl	notp	224987	12	12	4	8	0	0.3333333333333333
7657	dataframe-image	notp	224972	12	12	8	4	0	0.6666666666666666
7658	pbkdf2	notp	224951						
7659	squareup	notp	224919	4	4	0	4	0	0.0
7660	qdarkstyle	notp	224893	1	1	0	1	0	0.0
7661	cache-dit	notp	224874	4	4	1	3	0	0.25
7662	piper-tts	tp	224670	1	1	0	1	0	0.0
7663	configspace	tp	224564	5	5	2	3	0	0.4
7664	mbridge	tp	224485						
7665	oslo-policy	notp	224404	8	8	1	7	0	0.125
7666	ledoc-ui	notp	224382						
7667	apache-airflow-providers-teradata	notp	224324	5	5	0	5	0	0.0
7668	wadllib	notp	224311	2	2	0	2	0	0.0
7669	partialjson	notp	224295						
7670	load-dotenv	notp	224253						
7671	dtaidistance	notp	224207	1	1	1	0	0	1.0
7672	hcloud	tp	224097	2	2	1	1	0	0.5
7673	terraform-compliance	notp	224019						
7674	exhale	notp	224002	5	5	2	3	0	0.4
7675	daytona-sdk	notp	223959	18	18	6	12	0	0.3333333333333333
7676	blurhash	tp	223929						
7677	sigstore-rekor-types	tp	223724	2	2	2	0	0	1.0
7678	prefect-email	tp	223671	1	1	1	0	0	1.0
7679	aplr	notp	223666	2	2	2	0	0	1.0
7680	torchcrepe	notp	223579	6	6	2	4	0	0.3333333333333333
7681	rasterstats	notp	223535	8	8	4	4	0	0.5
7682	wmctrl	tp	223414	1	1	1	0	0	1.0
7683	jaeger-client	notp	223389						
7684	linkml-runtime	tp	223299	14	14	4	10	0	0.2857142857142857
7685	jarvis-tools	notp	223293	9	9	8	1	0	0.8888888888888888
7686	aws	notp	223241						
7687	aim	notp	223039	25	25	14	11	0	0.56
7688	aiohttp-session	notp	222891	1	1	1	0	0	1.0
7689	python-gettext	notp	222834						
7690	ulid-transform	tp	222710						
7691	pickley	tp	222693	2	2	2	0	0	1.0
7692	fcm-django	notp	222674	2	2	0	2	0	0.0
7693	azureml-inference-server-http	notp	222615	14	14	6	8	0	0.42857142857142855
7694	vosk	notp	222356	5	5	3	2	0	0.6
7695	django-better-admin-arrayfield	notp	222335						
7696	none	notp	222257	2	2	1	1	0	0.5
7697	openseespy	notp	222231	3	1	0	1	0	0.0
7698	oslo-db	notp	222160	9	9	0	9	0	0.0
7699	objectpath	notp	222144						
7700	panphon	notp	222136	8	8	3	5	0	0.375
7701	retina-face	notp	222089						
7702	label-studio	notp	222029	60	60	14	46	0	0.23333333333333334
7703	jose	notp	221944						
7704	llama-index-graph-stores-neo4j	notp	221911	2	2	0	2	0	0.0
7705	pulumi-snowflake	notp	221903	4	4	2	2	0	0.5
7706	django-bulk-update	notp	221896						
7707	templatepptx	notp	221711	4	4	1	3	0	0.25
7708	launchpadlib	notp	221675	3	3	1	2	0	0.3333333333333333
7709	deeplake	notp	221643	2	1	1	0	0	1.0
7710	python-digitalocean	notp	221568						
7711	autowrapt	notp	221338						
7712	isbnlib	notp	221332						
7713	stepfunctions	notp	221211						
7714	salamandra	notp	221175						
7715	streamlit-agraph	notp	221134						
7716	aiounittest	notp	221101	1	1	0	1	0	0.0
7717	copulas	tp	220838	17	17	12	5	0	0.7058823529411765
7718	tendo	notp	220715						
7719	logfmter	notp	220609						
7720	freud-analysis	tp	220460	4	4	3	1	0	0.75
7721	install-playwright	tp	220437	1	1	0	1	0	0.0
7722	wimpy	notp	220403						
7723	megatron-core	notp	220401	3	3	2	1	0	0.6666666666666666
7724	tfparse	tp	220373	1	1	0	1	0	0.0
7725	genai-perf	notp	220198	19	19	11	8	0	0.5789473684210527
7726	types-aiobotocore-cognito-idp	notp	220107	1	1	1	0	0	1.0
7727	shinychat	tp	219947	2	2	0	2	0	0.0
7728	scrapingbee	notp	219934						
7729	piccolo	notp	219534	7	7	4	3	0	0.5714285714285714
7730	prefect-ray	tp	219517	2	2	1	1	0	0.5
7731	azureml-train-automl	notp	219406	6	3	0	3	0	0.0
7732	pydriller	tp	219361	4	4	2	2	0	0.5
7733	torchlibrosa	notp	218978						
7734	change-wheel-version	notp	218919	3	3	3	0	0	1.0
7735	oslo-middleware	notp	218890	11	11	3	8	0	0.2727272727272727
7736	fernet	notp	218870						
7737	pymupdf-layout	notp	218837	5	5	2	3	0	0.4
7738	basicsr	notp	218800						
7739	ansys-tools-common	tp	218755	5	5	4	1	0	0.8
7740	cybrid-api-bank-python	notp	218749	2	2	1	1	0	0.5
7741	django-nose	notp	218723						
7742	h2o	notp	218682	2	2	1	1	0	0.5
7743	pytest-mypy-plugins	notp	218659	9	9	4	5	0	0.4444444444444444
7744	ipylab	tp	218557	1	1	0	1	0	0.0
7745	axe-selenium-python	tp	218516	2	2	1	1	0	0.5
7746	coverage-conditional-plugin	notp	218509	3	3	2	1	0	0.6666666666666666
7747	opencensus-ext-requests	notp	218473						
7748	django-cache-memoize	notp	218434						
7749	pyvo	notp	218429	2	2	2	0	0	1.0
7750	agent-framework-chatkit	notp	218415	2	2	1	1	0	0.5
7751	youtube-dl	notp	218347						
7752	starlette-cramjam	notp	218039	2	2	2	0	0	1.0
7753	flask-security-too	tp	218034	8	8	5	3	0	0.625
7754	pyinfra	notp	217999	10	10	6	4	0	0.6
7755	virtualenvwrapper	notp	217994						
7756	rfc3161-client	tp	217992						
7757	whylogs	notp	217960	8	8	3	5	0	0.375
7758	spotinst-agent-2	notp	217959						
7759	pulumi-docker-build	notp	217878	4	4	2	2	0	0.5
7760	zxing-cpp	tp	217860						
7761	html-for-docx	tp	217592	2	2	0	2	0	0.0
7762	imperfect	tp	217534	1	1	0	1	0	0.0
7763	css-html-js-minify	notp	217505						
7764	pip-install-test	notp	217460						
7765	optimum-quanto	notp	217386	5	5	2	3	0	0.4
7766	tftpy	notp	217253						
7767	cupy-cuda13x	tp	217157	2	2	2	0	0	1.0
7768	rapidata	notp	217074	17	17	9	8	0	0.5294117647058824
7769	pypruningradixtrie	notp	216988						
7770	internetarchive	notp	216938	5	5	3	2	0	0.6
7771	pulumi-awsx	notp	216863	7	7	2	5	0	0.2857142857142857
7772	alpha-vantage	notp	216819	2	2	2	0	0	1.0
7773	nptyping	notp	216737						
7774	pyscreenshot	notp	216721						
7775	detect-delimiter	notp	216710						
7776	arm-pyart	notp	216704	15	15	7	8	0	0.4666666666666667
7777	interruptingcow	notp	216619						
7778	qds-sdk	notp	216569	5	5	2	3	0	0.4
7779	asynciolimiter	tp	216361						
7780	einshape	notp	216332						
7781	pysqlite3	notp	216282						
7782	types-zxcvbn	notp	216281						
7783	wemake-python-styleguide	notp	216275	3	3	1	2	0	0.3333333333333333
7784	django-cotton	notp	216250	1	1	0	1	0	0.0
7785	django-pipeline	notp	216067	2	2	1	1	0	0.5
7786	datetimerange	tp	216057	2	2	1	1	0	0.5
7787	johnnydep	notp	216049	15	12	5	7	0	0.4166666666666667
7788	asdf-standard	notp	215802						
7789	quantulum3	tp	215793	2	2	0	2	0	0.0
7790	pdm-pep517	notp	215772						
7791	airflow-clickhouse-plugin	tp	215681	2	2	0	2	0	0.0
7792	jsonobject	tp	215604						
7793	pytest-harvest	notp	215603	6	6	1	5	0	0.16666666666666666
7794	cheap-repr	notp	215529						
7795	types-aiobotocore-kinesis	notp	215489	1	1	1	0	0	1.0
7796	hyper	notp	215482	5	5	3	2	0	0.6
7797	bigquery	notp	215472						
7798	django-admin-interface	tp	215443	2	2	1	1	0	0.5
7799	vonage-utils	notp	215344	1	1	1	0	0	1.0
7800	pynliner	notp	215280						
7801	hyperbrowser	tp	215261	3	3	1	2	0	0.3333333333333333
7802	crispy-bootstrap3	notp	215109	2	2	0	2	0	0.0
7803	dagster-dlt	notp	215045						
7804	gfpgan	notp	214963						
7805	primer3-py	notp	214929						
7806	sagemaker-inference	notp	214904						
7807	argo-workflows	notp	214900	2	2	1	1	0	0.5
7808	psd-tools	notp	214882	4	4	4	0	0	1.0
7809	tlslite-ng	notp	214581	1	1	0	1	0	0.0
